"nurseryid"	"(Z)-4-Decen-1-ol"	"1-Butanol"	"1-Butanol, 2-methyl-, (S)-"	"1-Butanol, 2-methyl-, acetate"	"1-Heptanol"	"1-Hexanol"	"1-Pentanol"	"1-Propanol"	"1-Propanol, 2-methyl-"	"1,3-Dioxolane, 2,4,5-trimethyl-"	"2-Butenoic acid, ethyl ester, (Z)-"	"2-Hexenal"	"2-Propanone, 1-hydroxy-"	"2-Propenal"	"2,3-Butanediol, [S-(R*,R*)]-"	"2,3-Butanedione"	"à-Farnesene"	"Acetic acid"	"Acetic acid, butyl ester"	"Acetic acid, hexyl ester"	"Acetic acid, methyl ester"	"Acetic acid, pentyl ester"	"Acetone"	"Benzene"	"Benzene, (methoxymethyl)-"	"Butanal"	"Butanoic acid, 2-methyl-, ethyl ester"	"Butanoic acid, 2-methyl-, hexyl ester"	"Butanoic acid, 2-methylbutyl ester"	"Butanoic acid, 2-methylpropyl ester"	"Butanoic acid, hexyl ester"	"Butanoic acid, methyl ester"	"Butanoic acid, pentyl ester"	"Butanoic acid, propyl ester"	"Butyrolactone"	"Carbon disulfide"	"Dimethyl ether"	"Estragole"	"Ethanol"	"Ethyl Acetate"	"Furan, 2-ethyl-"	"Furfural"	"Heptanal"	"Hexamethylene diacrylate"	"Hexanal"	"Hexane, 1-methoxy-"	"Hexanoic acid, ethyl ester"	"Hexanoic acid, propyl ester"	"Isobutyl acetate"	"Isopropyl Alcohol"	"Methyl formate"	"Methyl glyoxal"	"Methylene chloride"	"n-Propyl acetate"	"Nitrous oxide"	"Pentanal"	"Propanal"	"Propanoic acid, butyl ester"	"Propanoic acid, hexyl ester"	"Propanoic acid, propyl ester"	"Tetrahydrofuran"	"Trimethylene oxide"
8314	0	11157947	0	44613622	0	0	0	0	0	0	0	0	0	0	0	0	0	0	116455034	0	0	0	0	0	0	0	0	0	0	0	0	2714456	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3495949	0	0	0	3571297	0	0	0	0
8318	0	1666640	0	27964077	0	0	0	0	0	0	0	0	0	0	0	0	0	0	44199351	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9002	0	23201139	0	94744129	0	0	753407	0	0	0	0	0	0	0	0	0	0	0	0	91057425	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1267257	0	0	0	0	0	0	0	0
9003	0	4968713	0	18751903	0	0	0	0	0	0	0	0	0	0	0	0	0	0	63366862	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	798939	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9012	0	14561524	0	22355498	0	0	582707	0	0	0	0	0	0	0	0	0	0	0	0	112415058	0	0	0	0	0	0	0	0	0	0	11131486	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2009224	0	0	0	0	0	0	0	0
9019	0	11907209	0	596729	0	0	2213583	426117	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1645001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9023	0	18669305	0	134898122	0	0	0	332538	0	0	0	0	0	0	0	0	0	0	156707500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18874	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8950427	0	0	0	0	0	3392765	0	0
9027	0	10139181	0	4652424	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17253182	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9030	0	4244291	0	19085900	0	0	0	0	0	0	0	0	0	0	0	0	0	0	68805088	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	645968	0	0	0	0	0	0	0	0
9045	0	6374230	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7199914	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9054	0	4710515	0	8473466	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20942281	14847723	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	590553	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9060	0	13242634	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4028239	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8579521	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9065	0	8742186	0	56731867	0	0	0	0	0	0	0	0	0	0	0	0	0	0	145391299	79157757	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2563814	0	0	0	1087061	0	0	0	0
9066	0	3671359	0	14160549	0	0	0	0	0	0	2005697	0	0	0	0	0	0	0	16335327	0	499088	0	0	0	0	0	84668580	0	0	0	0	3346001	0	0	0	0	0	0	5946960.5	0	0	0	0	0	0	0	15115851	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9073	0	8358941	0	51342613	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	74620211	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4363990	0	0	0	2351858	0	0	0	0
9085	0	9649803	0	0	0	0	0	0	4080	0	0	0	0	0	0	0	0	0	580296	0	0	0	96728	160573	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9097	0	7909932	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39055768	0	0	0	0	0	0	0	0	0	0	0	0	2433778	0	47933730	0	0	0	2539521	1798877	0	0	0	0	0	0	0	21093263	3081577	0	0	0	0	0	0	16939	0	0	0	0	5730872	0	0
9103	0	1841052	0	20116873	0	0	0	0	0	0	0	0	0	0	0	0	0	0	42375100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9113	0	19121973	0	0	0	0	1532159	0	0	0	0	0	0	0	0	0	0	0	16243893	0	0	0	0	0	0	0	0	0	0	0	0	2365402	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	368388	0	0	0	0	0	0	0	0
9126	0	15903909	0	62278543	0	0	433162	533595	0	0	0	0	0	0	0	0	0	0	99235800	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7440678	0	0	0	0	0	0	0	0
9132	0	14870502	0	0	0	0	1177373	0	0	0	0	0	0	0	0	0	0	0	0	613799	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31933	0	0	0	0	0	0	0	0
9135	0	15941492	0	0	0	0	1325525	0	0	0	0	0	0	0	0	0	0	0	352740	0	0	0	0	93545	0	0	0	0	0	0	0	1444101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9141	0	7316161	0	22774227	0	0	0	0	0	0	0	0	0	0	0	0	0	0	143211759	0	0	0	0	0	0	0	0	0	0	0	5668869	0	0	0	0	0	0	0	0	0	1038530	0	0	0	0	0	0	0	0	0	0	0	0	2049926	0	0	0	2865229	0	0	0	0
9150	0	29016842	0	0	0	0	1872073	0	0	0	0	0	0	0	0	0	0	1314302	8744997	438668	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4617.1	0	0	74764	0	0	0	1649023	0	0	0	0
9163	0	4889940	0	75365631	0	0	0	0	0	0	0	0	0	0	0	0	0	0	62798718	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	60898614	0	0	0	4448701	0	0	0	0	2872338	0	0	0	0	0	0	0	0
9170	0	14713211	0	7857092	0	0	0	0	0	0	0	0	0	0	0	0	0	0	68561505	0	0	0	0	0	0	0	0	0	0	0	2915951	0	0	0	0	0	0	0	53086	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9173	0	3686432	0	47930194	0	0	0	0	0	0	0	0	0	0	0	0	0	0	129611446	53944828	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2317295	0	0	0	0	0	0	0	0
9177	0	12476391	0	22107691	161961	0	0	0	0	0	0	0	0	0	0	0	0	403829	0	93145301	0	0	0	0	0	0	0	0	0	0	4126920	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3111546	0	0	0	0	0	0	0	0
9180	0	13571517	0	0	0	0	390837	0	0	0	0	0	0	0	0	0	0	0	1000360	0	0	0	0	0	0	0	0	0	0	0	0	1006857	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9185	0	11270940	0	74992515	0	0	364407	0	0	0	0	0	0	0	0	0	0	0	98382321	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1733281	0	0	0	0	0	0	0	0
9207	0	11926874	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1126013	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2026250	0	0	0	46964105	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9210	0	11575009	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4150907	0	0	0	0	7555.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9213	0	25047598	0	42627012	0	0	1354691	0	0	0	0	0	0	0	0	0	0	0	147317600	0	490092	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3287165	0	0	0	0	0	0	0	0	0	1402805	0	0	0	0	4616700	0	0	0	0	0	0	0	0
9218	0	30863504	0	0	0	0	1539308	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6572607	0	17545987	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3779202	0	0	0	0
9219	0	17657585	0	0	0	0	982651	0	0	0	0	0	0	0	0	0	0	0	3882504	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9225	0	11700594	0	6159244	0	0	0	0	0	0	0	0	0	0	0	0	0	0	53410830	0	185352	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	204519	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9235	0	5170228	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	86185139	38125224	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2959246	15666	0	0	3525315	0	0	0	0
9243	0	3834374	0	52000127	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	992290	0	0	0	0
9251	0	9107917	0	18173182	0	0	0	0	0	0	0	0	0	0	0	0	0	700696	0	66415243	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2371526	0	0	0	0	0	0	0	0
9255	0	7860538	0	32253644	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	975683	0	0	0	0	0	0	0	2449383	0	0	0	0	0	0	0	0	0	0	0	0	0
9259	0	5035596	0	0	0	0	329630	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1109675	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9262	0	3399861	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9267	0	4833072	0	17401882	0	0	0	0	0	0	0	0	0	0	0	0	0	0	99699275	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	793365	0	0	0	0	0	0	0	0	0	0	0	0	1159823	0	0	0	0	0	0	0	0
9271	0	6156696	0	23001003	0	0	0	0	0	0	0	0	0	0	0	0	0	0	49626148	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1128128	0	0	0	0	0	0	0	0
9279	0	26087453	0	52096990	0	0	858684	0	0	0	0	0	0	0	0	0	0	0	101078737	0	0	0	0	0	0	5530926	0	0	0	0	12757093	0	0	0	0	0	0	0	0	2365508	0	0	0	0	0	0	0	0	0	0	0	0	0	2179250	0	0	0	3886992	0	0	0	0
9287	0	3395117	0	59603120	0	0	0	0	0	0	0	0	0	0	0	0	0	0	82547220	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9294	0	6212409	0	0	0	0	1150883	0	137092	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9301	0	4892534	0	558668	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9304	0	3830260.5	0	19444191.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	57035863	28366208	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1496109	0	0	0	0	0	0	0	0	0	0	0	0	954224	0	0	0	1634130	0	0	0	0
9311	0	14576308	0	497755	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1977360	397024	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	81381	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9316	0	5913157	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	622921	0	0	0	0	0	0	0	0	0	0	0	4403542	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9324	0	9613543	0	101647646	0	0	0	0	0	0	0	0	0	0	0	0	0	0	179682484	143698931	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6065871	0	0	0	0	0	0	0	0
10004	0	13096547	0	59417128	0	0	530347	0	0	0	0	0	0	0	0	0	0	0	87561191	31732453	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	358945	0	0	0	0	0	0	0	0	0	0	0	0	4567423	0	0	0	1325133	0	597695	0	0
10007	0	8720519	0	35777315	165640	0	0	0	0	0	0	0	0	0	0	0	0	0	133788099	0	0	0	0	0	0	0	0	0	0	0	5330692	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1666746	181703	0	0	814542	0	0	0	0
10010	0	5190610	0	15472676	0	0	0	0	0	0	0	0	0	0	0	0	0	0	45792579	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10013	0	14330338	0	0	0	0	819882	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10017	0	7896291	0	0	0	0	571128	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	86515	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10019	0	19731145	0	0	0	0	968706	0	0	0	0	0	0	0	0	0	0	0	1850599	0	0	0	0	0	0	0	0	0	0	0	0	3546335	0	8086775	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1384364	0	0	0	0
10031	0	5428007	0	0	0	0	319556	0	0	0	0	0	0	0	0	0	0	0	1063418	0	0	0	0	264694	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1164587	0	0	0	32855703	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10041	0	2108592	0	0	0	0	0	0	0	0	0	0	0	151374	0	0	0	0	0	179527	0	0	0	146754	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10043	0	4551845	0	11595693	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10047	0	22059918	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1315910	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	828786	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10052	0	4353600	0	12599291	0	0	0	0	0	0	0	0	0	0	0	0	0	0	70268755	26080938	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10061	0	21736753	0	0	0	0	0	0	39263	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	75765	0	0	0	951754	0	0	0	0
10071	0	4829903	0	87976966	0	0	0	0	0	0	0	0	0	0	0	0	0	0	43510772	23510940	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1309765	0	0	0	0	2831556	0	0	0	2438489	0	1360164	0	0
10085	0	12725919	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2786601.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10080	0	3806541	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	55242352	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5555572	0	0	0	1614778	0	1153223	0	0
10089	0	7210846	0	0	0	0	580274	0	0	0	0	0	0	0	0	0	0	0	764455	0	0	0	0	600881	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36339653	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10100	0	3980602	0	4506610	0	0	0	0	0	0	0	0	0	0	0	0	0	0	41675023	0	0	0	0	0	0	0	0	0	0	0	0	968865	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	119376	0	0	0	0	0	0	0	0	0	0	0	0
10103	0	5107627	0	63022007	0	0	0	0	0	0	0	0	0	0	0	0	0	0	66894211	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	896972	0	0	0	0	0	0	0	0	0	0	0	0	0	85840	0	0	0	0	0	0	0
10106	0	11574776	0	0	0	0	270865	0	0	0	0	0	0	0	0	0	0	0	3318555	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10110	0	10408982	0	10702333	0	0	0	0	0	0	0	0	0	0	0	0	0	406270	87528889	0	839277	0	0	0	0	0	0	0	0	0	0	17443483	0	0	0	0	0	0	0	9517791	0	0	0	0	0	0	0	0	0	0	0	0	0	1732498	0	0	0	0	0	0	0	0
10116	0	2279719	0	18139162	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50973554	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10120	0	3290030	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10122	0	4540054	0	35851704	0	0	0	0	0	0	0	0	0	0	0	0	0	0	48912235	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10128	0	12365154	0	0	0	0	879192	0	0	0	0	0	0	0	0	0	0	0	754746	0	0	0	71842	240789	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10133	0	10495542	0	16026046	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	610426	0	0	0	0	0	0	0	0
10137	0	2637636	0	10913863	0	0	0	0	0	0	0	0	0	0	0	0	0	0	43297090	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10139	0	10710445	0	29869516	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100780397	39000872	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	48806100	0	0	0	0	0	0	0	0	1426559	0	0	0	516751	0	0	0	0
10146	0	5663914	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	829341	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10155	0	2272810	0	32854082	0	0	0	0	0	0	0	0	0	0	0	0	0	0	54209782	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21245893	0	0	0	0	0	0	0	0	0	0	0	0	0	948379	0	0	0	0	0	0	0	0
10157	0	16121671	0	3657378	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13708736	0	0	0	59651	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10161	0	20745959	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	909209	0	0	0	0	140321	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	41938971	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10164	0	1958601	0	14940760	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17567064	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	45507240	0	0	0	0	0	0	0	0	0	0	0	0	273733	0	0	0	0
10172	0	9788682	0	0	0	0	674691	0	0	0	0	0	0	0	0	0	0	0	525718	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	801121	0	0	0	0
10175	0	7859574	0	68918108	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2309189	0	0	0	1402881	0	0	0	0
10190	0	17477756	0	0	0	0	883017	0	0	0	0	0	0	0	0	0	0	0	1248202	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10196	0	6215693	0	24224417	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	75335649	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1077976	0	0	0	0	0	0	0	0	0	0	0	0	757336	0	0	0	0	0	0	0	0
10201	0	1920799	0	33321660	0	0	0	0	270965	0	0	0	0	0	0	0	0	0	26607800	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	690524	0	0	0	0	0	0	0	0
10202	0	9553259	0	44283339	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1371556	0	0	0	0	0	0	0	0
10205	0	8212803	0	33755218	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19208	0	0	0	0	0	0	0	2285526	0	0	0	0	0	0	0	0
10219	0	13828526	0	57623340	0	0	0	0	0	0	0	0	0	0	0	0	0	0	107407145	0	167485	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17463272	0	0	0	0	0	0	0	0	0	0	0	0	0	3553904	0	0	0	883074	0	0	0	0
10222	0	11559329	0	7075033	0	0	0	0	0	0	0	0	0	0	0	0	0	0	54187196	33347026	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	612654	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10225	0	18129514	0	0	0	0	830396	484119	0	0	0	0	0	0	0	0	0	0	83301754	56133659	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4495537	0	0	0	0	0	916208	0	0
10226	0	20401222	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3461578	0	0	0	0	0	0	6192936	22009662	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10229	0	4377013	0	28087409	0	0	0	0	0	0	0	0	0	0	0	0	0	0	61591852	0	0	0	0	229422	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
