PLANTID,apple_id,ACCID,origin,species,use,country,world,release_year,acidity_16_stor,brix_16_stor,weight_16_stor,firmness_16_stor,brix_acid_16_stor,acidity_16_harv,juiciness_16_harv,date_16_harv,weight_16_harv,brix_16_harv,firmness_16_harv,flowering_16_harv,precocity_16_harv,brix_acid_16_harv,time_ripen_16_harv,percent_acidity_16,percent_brix_16,percent_weight_16,percent_firmness_16,percent_brix_acid_16,acidity_17_stor,brix_17_stor,weight_17_stor,firmness_17_stor,brix_acid_17_stor,brix_17_harv,acidity_17_harv,date_17_harv,firmness_17_harv,weight_17_harv,brix_acid_17_harv,percent_acidity_17,percent_brix_17,percent_weight_17,percent_firmness_17,percent_brix_acid_17,tpc,frap,time_ripen_2017
S47-20-38,614,NA,Kentville,domestica,dessert,Canada,new,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,153.6919198,1.041804881,NA,NA,NA,NA,NA,NA,NA,4.623,7,NA,NA,1.514168289,10.17735493,12.13876386,232.8329941,5.827489625,127.6705914,0.803152674,-61.91539721,-31.21984987,NA,NA,88.52807677,NA,NA,77.9908344561289
S42-28-05,617,NA,Kentville,domestica,dessert,Canada,new,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,154.1593994,2.474367888,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S42-39-10,621,NA,Kentville,domestica,dessert,Canada,new,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,152.3360493,1.9142798,NA,NA,NA,NA,NA,NA,NA,7.2494,11.4,130.116,4.1624,1.572543935,11.90098252,13.31141188,246.9265069,7.905967663,179.623704,1.012387029,-45.53996177,-4.209589548,-27.56189906,-47.35116336,55.3303124,NA,NA,95.0437928735425
S42-48-06,627,NA,Kentville,domestica,dessert,Canada,new,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,154.0693528,1.448641758,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S47-25-05,630,NA,Kentville,domestica,dessert,Canada,new,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,154.0807569,1.002677598,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.59674893,7.238034842,241.263117,6.094351783,186.1222409,1.677695635,NA,NA,NA,NA,NA,NA,NA,87.3924210218945
S47-25-48,632,NA,Kentville,domestica,dessert,Canada,new,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,153.7668707,1.378719442,NA,NA,NA,NA,NA,NA,NA,6.9948,15.2,173.95,5.047,2.173042832,12.61140347,NA,276.1647194,9.324083564,159.7680678,NA,NA,20.52584027,8.876574905,-45.87135599,NA,NA,NA,122.324202268528
S20-07-41,637,NA,Kentville,domestica,dessert,Canada,new,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,151.8189566,1.98878432,NA,NA,NA,NA,NA,NA,NA,8.777,13.3,283.11,4.075,1.515324143,13.3258753,10.7713957,246.4892293,6.285431208,279.2470087,1.224958051,-18.51566648,-0.19417339,1.383359964,-35.16753481,23.70416613,NA,NA,94.4514769918784
S23-04-570,638,NA,Kentville,domestica,dessert,Canada,new,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,151.8610266,2.009836023,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.05066238,8.283974092,239.6647072,8.57860252,200.0018017,1.631060234,NA,NA,NA,NA,NA,NA,NA,87.6572827191166
S29-13-73,643,NA,Kentville,domestica,dessert,Canada,new,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,152.5991594,1.031436941,NA,NA,NA,NA,NA,NA,NA,8.2008,15.1,90.096,7.1942,1.841283777,12.23403406,9.797382778,254.0796848,10.39845739,91.10274662,1.250163389,-16.29601307,23.42617268,-1.105067258,-30.81473787,47.28345062,NA,NA,101.212097220437
S29-05-38,648,NA,Kentville,domestica,dessert,Canada,new,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,153.5387648,1.039072511,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S23-14-46,649,NA,Kentville,domestica,dessert,Canada,new,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,153.9158492,0.910677434,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.80806534,2.677149405,254.4442109,10.16467254,68.89360046,4.369483303,NA,NA,NA,NA,NA,NA,NA,100.517550406615
S47-23-49,652,NA,Kentville,domestica,dessert,Canada,new,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,152.0822446,1.678083713,NA,NA,NA,NA,NA,NA,NA,4.0066,11.4,162.396,3.6572,2.845305246,12.18317271,7.673994144,253.6823784,7.208178157,196.0262561,1.613370324,-47.78990022,-6.428314903,-17.15599572,-49.26318523,76.35785187,NA,NA,101.702282401995
S29-08-17,658,NA,Kentville,domestica,dessert,Canada,new,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,160.9301592,3.016528801,NA,NA,NA,NA,NA,NA,NA,3.9932,12.2,204.056,5.0294,3.05519383,12.10305128,5.976949178,267.6921296,7.872152993,241.3789322,2.038773857,-33.18999575,0.801027105,-15.46238184,-36.11150591,49.85447351,NA,NA,106.940772152396
S23-04-05,659,NA,Kentville,domestica,dessert,Canada,new,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,154.1092118,1.552542193,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S29-13-105,660,NA,Kentville,domestica,dessert,Canada,new,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,152.9079204,0.941380196,NA,NA,NA,NA,NA,NA,NA,3.7051,10.5,73.279,4.1428,2.84285143,11.02327418,5.501026163,261.0870247,7.804277152,75.90088459,2.026504897,-32.64711183,-4.746994117,-3.454353145,-46.91628809,40.28347203,NA,NA,108.116514074819
S31-04-41,668,NA,Kentville,domestica,dessert,Canada,new,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,151.2041234,1.020740488,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.10098252,10.40361188,246.8608114,6.461767663,190.591704,1.359186915,NA,NA,NA,NA,NA,NA,NA,95.8886740716548
Ottawa 637,669,NA,Kentville,domestica,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,151.9691199,1.95997344,NA,NA,NA,NA,NA,NA,NA,7.8658,11.7,230.378,3.421,1.487452007,11.26219945,9.715114231,274.2643143,6.462433683,256.8117148,1.157731873,-19.03543476,3.887344994,-10.29303311,-47.06328656,28.47983559,NA,NA,NA
S42-40-09,674,NA,Kentville,domestica,dessert,Canada,new,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,152.306377,1.005479849,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.89726064,14.33267068,259.7362727,6.039855151,195.6332089,0.9430067,NA,NA,NA,NA,NA,NA,NA,107.615184140429
S38-04-11,678,NA,Kentville,domestica,dessert,Canada,new,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,152.0425562,1.534828487,NA,NA,NA,NA,NA,NA,NA,8.4822,10.8,NA,NA,1.27325458,11.16417141,14.47897478,249.7482741,6.746169357,244.2411851,0.788623128,-41.41712289,-3.261965422,NA,NA,61.45285823,NA,NA,97.6137575218589
S38-03-89,679,NA,Kentville,domestica,dessert,Canada,new,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,151.9602684,2.007808576,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.03680146,11.03982412,243.7145168,5.935591957,304.476558,1.097912192,NA,NA,NA,NA,NA,NA,NA,91.7576232228587
S10-17-58,687,NA,Kentville,domestica,dessert,Canada,new,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,151.9572587,1.571864989,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.73320171,6.444432011,268.7454621,10.70367259,155.6025881,2.057765009,NA,NA,NA,NA,NA,NA,NA,116.892794127239
S16-06-84,688,NA,Kentville,domestica,dessert,Canada,new,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,152.075,0.92569595,NA,NA,NA,NA,NA,NA,NA,6.9814,8.6,127.56,2.3732,1.231844616,9.964158831,11.47616123,229.9040897,5.690689492,159.9254158,0.918198621,-39.16606901,-13.69065723,-20.23781877,-58.29679333,34.15883961,NA,NA,77.9781794034627
S10-16-48,691,NA,Kentville,domestica,dessert,Canada,new,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,153.9199814,1.006336746,NA,NA,NA,NA,NA,NA,NA,4.7838,9.5,NA,NA,1.985868974,10.14220028,7.049831064,246.9810204,10.62565542,78.364574,1.458174574,-32.14305482,-6.331962118,NA,NA,36.18869853,NA,NA,86.1617627273972
Novaspy,7,522646,Kentville,domestica,dessert,Canada,new,1986,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,151.8674321,1.53245831,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.1005377,9.50234004,282.2297028,8.397672588,210.0137246,1.207752041,NA,NA,NA,NA,NA,NA,NA,132.305145132326
Hardy Cumberland,703,25263,USDA,domestica,dessert,United States,new,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,155.5362062,1.045743424,NA,NA,NA,NA,NA,NA,NA,4.4354,11.7,174.518,5.9212,2.637868062,10.12082229,5.859760836,278.1313506,8.971331011,160.3863134,1.746792406,-24.30749097,15.60325495,8.811030273,-33.99864532,51.01210957,NA,NA,122.46548101255
King Harry,705,151828,USDA,domestica,dessert,United Kingdom,old,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,154.0896104,2.034766941,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
King Cole,706,192889,USDA,domestica,dessert,Australia,new,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,154.0683946,2.071864989,NA,NA,NA,NA,NA,NA,NA,8.3348,12.8,139.343,6.9514,1.587800093,11.11653624,11.97980052,274.8414974,8.401412791,173.1757175,0.772994804,-30.42622048,15.14377971,-19.53664059,-17.25915423,105.408896,NA,NA,120.830996712471
Hibernal,709,21966,USDA,domestica,dessert,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,151.9016574,2.058395307,NA,NA,NA,NA,NA,NA,NA,6.6866,12.1,189.0825,3.44775,1.809589328,11.6258753,17.3507957,246.4892293,6.919631208,209.9610087,0.665201461,-61.46228614,4.078184944,-9.943993322,-50.17436773,172.0362828,NA,NA,94.4514769918784
Heimenhofer,710,401295,USDA,domestica,dessert,Switzerland,old,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,153.9904665,2.018939304,NA,NA,NA,NA,NA,NA,NA,11.0014,15.2,163.402,6.7496,1.381642336,12.59919156,12.05901259,267.1591364,9.696701163,146.7208088,1.096855777,-8.770308328,20.64266129,11.36934249,-30.3928224,25.96390207,NA,NA,113.163384276826
Leyda,711,260648,USDA,domestica,cider,South Africa,new,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,153.9843582,1.52343526,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Laxton's Fortune,713,133186,USDA,domestica,dessert,United Kingdom,old,1931,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,153.0011783,1.071864988,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ellison's Orange,715,18199,USDA,domestica,dessert,United Kingdom,old,1911,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,153.7993217,1.03008706,NA,NA,NA,NA,NA,NA,NA,NA,NA,60.714,6.0686,NA,11.04322388,5.815667139,240.6984669,9.182177434,97.9109742,1.8993139,NA,NA,-37.9906078,-33.90892254,NA,NA,NA,86.7638922893692
Jan Steen,718,22010,USDA,domestica,dessert,Netherlands,old,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,161.1593994,1.981166657,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Frequin Audievre,723,139563,USDA,domestica,cider,United Kingdom,old,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,156.9022838,1.015557984,NA,NA,NA,NA,NA,NA,NA,2.0234,13.9,49.424,8.0974,6.869625383,8.946342263,2.337279019,267.4662594,10.31175299,54.50926748,3.990178131,-13.42924899,55.37076038,-9.329179635,-21.47406939,72.16337611,NA,NA,110.369416628548
Frostproof,724,11099,USDA,domestica,NA,United States,new,1947,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,164.1301406,2.942332706,NA,NA,NA,NA,NA,NA,NA,2.8676,17.2,NA,NA,5.998047147,14.52851088,3.953178811,278.3835396,10.09300556,79.37416835,3.824790414,-27.46090836,18.38790739,NA,NA,56.82028291,NA,NA,117.555840793175
Lombart's Calville,726,22029,USDA,domestica,dessert,Netherlands,old,1911,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,157.0721974,1.023435259,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.12847368,11.9438244,281.7951159,8.747072588,181.4175679,0.989834567,NA,NA,NA,NA,NA,NA,NA,124.733555269767
Graue Renette Von Zabergau,728,12481,USDA,domestica,dessert,Germany,old,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,154.0671934,1.52343526,NA,NA,NA,NA,NA,NA,NA,7.7318,16.6,273.244,6.8974,2.146977418,13.3258038,8.508684239,281.0279678,9.003008561,330.0255992,1.52466488,-9.130486187,24.57034679,-17.20521055,-23.38783249,40.81634896,NA,NA,126.898483506124
Trent,73,17553,Kentville,domestica,dessert,Canada,new,1979,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,151.8189566,0.999286051,NA,NA,NA,NA,NA,NA,NA,5.829,12,140.944,6.6622,2.058672156,11.0258753,8.935595703,281.4892293,11.14643121,157.4770087,1.222545579,-34.7665204,8.834896726,-10.49868093,-40.23019677,68.39226218,NA,NA,129.451476991878
Gold Canel,730,137675,USDA,domestica,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,151.8912621,0.999286051,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Grenadier,740,18954,USDA,domestica,dessert,United Kingdom,old,1875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,151.7668707,0.993782122,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ellis Bitter,741,18721,USDA,domestica,cider,United Kingdom,old,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,160.685784,1.505499944,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Liaofu,743,97029,USDA,domestica,NA,China,old,1979,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,150.0345088,0.98878432,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Frogmore,757,128323,USDA,domestica,dessert,United Kingdom,old,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,153.9271795,1.030087059,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.55647503,11.57037234,254.6511472,8.457177434,172.7924052,0.864863356,NA,NA,NA,NA,NA,NA,NA,100.683281923823
Halberstadter Jungfernapfel,759,134084,USDA,domestica,dessert,Germany,old,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,153.9843582,1.02343526,NA,NA,NA,NA,NA,NA,NA,4.5694,11.6,160.87,5.9468,2.538626516,11.03320171,7.020632011,254.7454621,9.175872588,177.3785881,1.414635627,-34.91469154,5.13720589,-9.306979099,-35.19090481,79.45444514,NA,NA,100.892794127239
King,760,3555,USDA,domestica,dessert,United States,new,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,151.9790346,2.074958048,NA,NA,NA,NA,NA,NA,NA,4.5694,12.6,210.236,6.2494,2.757473629,11.94132347,7.179328077,269.1033775,11.18690903,241.3650215,1.725220941,-36.35337526,5.515942436,-12.89707238,-44.1364904,59.83307204,NA,NA,117.13173544386
Le Bret,762,19008,USDA,domestica,cider,United Kingdom,old,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,153.5387648,1.989589437,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Hudson's Golden Gem,765,24859,USDA,domestica,dessert,United States,new,1931,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,154.0222526,2.042464057,NA,NA,NA,NA,NA,NA,NA,2.5594,16.1,206.134,5.6826,6.290536845,11.64930868,4.643185611,275.081617,11.45087254,245.465266,2.467707363,-44.87836123,38.20562611,-16.02314928,-50.37408739,154.9142147,NA,NA,120.971141580667
Livadiyskoye,767,18063,USDA,domestica,dessert,Former Soviet Union,old,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,154.0878675,3.035665289,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Frequin,768,140094,USDA,domestica,cider,France,old,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,152.0459743,2.530087058,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Galicia,769,96214,USDA,domestica,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,153.8997699,1.502088302,NA,NA,NA,NA,NA,NA,NA,3.5242,11.4,96.57,5.183,3.234776687,11.14477274,4.548266899,253.5835821,8.568231208,118.5945009,2.384282886,-22.51554101,2.290107311,-18.5712666,-39.50910201,35.67084284,NA,NA,99.78315446113
Kitaika Zolotaia Ranniaia,772,222194,USDA,domestica,dessert,Former Soviet Union,old,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,147.8843409,0.941380197,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.84738794,7.514357086,225.8370451,10.34647715,46.01401894,1.474852104,NA,NA,NA,NA,NA,NA,NA,77.8347714867696
Korobovka,773,287726,USDA,domestica,dessert,Former Soviet Union,old,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,151.8912621,1.002088302,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Field Spy,777,7977,USDA,domestica,NA,United States,new,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,153.848515,3.044906622,NA,NA,NA,NA,NA,NA,NA,5.561,13.9,224.578,5.5118,2.499550441,11.21140347,NA,276.1647194,9.928683564,247.2840678,NA,NA,23.98090961,-9.182179827,-44.48609461,NA,NA,NA,122.324202268528
NY75413,78,NA,Kentville,domestica,dessert,Canada,new,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,153.8556318,1.459830049,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.97165253,10.19247633,271.0842596,8.626826473,340.4241891,1.192593124,NA,NA,NA,NA,NA,NA,NA,117.087822265624
Harcourt,782,17803,USDA,domestica,dessert,Canada,new,1955,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,150.0721974,1.061786853,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.52847368,5.994224401,232.7951159,6.375072588,135.4275679,1.889657937,NA,NA,NA,NA,NA,NA,NA,82.7335552697672
Gallia Beauty,783,7451,USDA,domestica,dessert,United States,new,1915,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,156.8705,1.03245831,NA,NA,NA,NA,NA,NA,NA,1.9162,12.2,176.594,5.9676,6.366767561,10.49938626,3.473447711,281.6222719,10.2387372,185.8152511,3.063840508,-44.83291071,16.19726803,-4.962591101,-41.7154686,107.8034918,NA,NA,124.647989794227
Novamac,79,NA,Kentville,domestica,dessert,Canada,new,1978,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,153.0286601,1.544113512,NA,NA,NA,NA,NA,NA,NA,6.1238,12.4,99.934,3.8516,2.024886508,12.51797458,11.37627627,254.1120587,7.406905558,150.1496721,1.077636982,-46.17043526,-0.942441414,-33.44374412,-47.99987701,87.90061425,NA,NA,101.119561358499
Lemoen,790,139431,USDA,domestica,dessert,Netherlands,old,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,154.939022,1.357700184,NA,NA,NA,NA,NA,NA,NA,9.715,16.9,165.92,6.48475,1.739577972,13.0387092,10.04087323,264.0658209,9.760865214,295.8611223,1.223903286,-3.245466989,29.6140572,-43.91963408,-33.56377884,42.13361398,NA,NA,108.445353044101
Hotle Rome,791,6666,USDA,domestica,NA,United States,new,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,156.7809189,1.044906623,NA,NA,NA,NA,NA,NA,NA,2.9882,12.1,170.483,5.2719,4.168716013,10.03481882,5.258479019,282.0210234,9.901918279,167.5831299,1.848683046,-43.17368218,20.58015419,1.730406936,-46.75880116,125.4965242,NA,NA,125.005228304146
Frequin Tardive de la Sarthe,794,19007,USDA,domestica,cider,France,old,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,153.7179471,0.957664808,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Gibbs Golden Gage,799,229179,USDA,domestica,dessert,Ireland,old,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,151.9537867,0.962847322,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Dayton,8,24941,Kentville,domestica,dessert,United States,new,1987,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,153.0606158,1.007808575,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.8889064,5.531843372,264.0197406,5.550358623,232.1246308,2.096207576,NA,NA,NA,NA,NA,NA,NA,110.906769451103
Merton 778,800,19155,USDA,domestica,NA,Australia,new,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,152.0907676,0.962632299,NA,NA,NA,NA,NA,NA,NA,NA,13.9,221.776,4.6916,NA,11.09905144,7.589345023,275.2190525,9.786281035,223.6918701,1.473526912,NA,25.23592742,-0.856477289,-52.05941886,NA,NA,NA,123.049652059583
Liestnaya Antonoffku,801,104525,USDA,domestica,dessert,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,150.9732795,0.976151305,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.94262674,18.76970948,253.6368723,7.278001817,247.6213682,0.680651362,NA,NA,NA,NA,NA,NA,NA,103.791336330239
Loop Giant Spy,804,11928,USDA,domestica,NA,United States,new,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,154.0896104,3.034766941,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jonalicious,808,7034,USDA,domestica,dessert,United States,new,1960,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,154.1536662,3.478459937,NA,NA,NA,NA,NA,NA,NA,5.963,10.2,147.152,6.2812,1.710548382,9.262199453,6.472314231,260.2643143,7.375233683,149.0037148,1.403204134,-7.869120892,10.12503079,-1.242730652,-14.83388499,21.90303184,NA,NA,106.191044177189
Kitanosachi,809,24813,USDA,domestica,dessert,Japan,old,1979,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,154.1426309,1.467128255,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jonared,816,4990,USDA,domestica,dessert,United States,new,1934,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,154.152431,1.015557983,NA,NA,NA,NA,NA,NA,NA,6.7134,12.3,104.092,5.168,1.832156582,10.79987077,7.411569028,259.9375327,8.884752993,125.2388469,1.405475662,-9.419989554,13.89025168,-16.88521369,-41.83293555,30.35847089,NA,NA,105.769199297703
Kile,817,294444,USDA,domestica,dessert,Australia,new,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,154.206603,1.016528801,NA,NA,NA,NA,NA,NA,NA,2.479,14.1,NA,NA,5.68777733,12.13350078,4.64996516,285.7411336,7.737917014,190.2397073,2.577818523,-46.68777261,16.20718746,NA,NA,120.6430468,NA,NA,131.701184521764
Hermann,822,205814,USDA,domestica,dessert,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,153.9823597,0.976151304,NA,NA,NA,NA,NA,NA,NA,9.045,11.9,NA,NA,1.315644002,13.34864313,13.7729502,271.1169467,10.29714143,159.0853238,1.005212429,-34.32779566,-10.85236243,NA,NA,30.88218612,NA,NA,117.020243257856
Ermak,827,287719,USDA,domestica,NA,Former Soviet Union,old,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,154.1709775,1.269344746,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.46290282,6.556461773,240.7197902,5.404641778,89.27207119,2.211165874,NA,NA,NA,NA,NA,NA,NA,86.7981726133651
Reglindis,83,NA,Kentville,domestica,dessert,Germany,old,1990,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,152.0362062,1.045743424,NA,NA,NA,NA,NA,NA,NA,4.3952,10.7,116.638,4.559,2.434473972,12.72082229,7.206460836,253.6313506,8.619531011,115.2763134,1.76938768,-39.01028397,-15.88594077,1.181237138,-47.10849124,37.58850018,NA,NA,101.46548101255
Golden Noble,830,9878,USDA,domestica,dessert,United Kingdom,old,1820,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,156.685784,0.937715444,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Flower of Kent,832,10921,USDA,domestica,dessert,United Kingdom,old,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,155.4299577,1.473531086,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.93108218,8.166478872,260.7602755,7.417883564,223.0611613,1.49356102,NA,NA,NA,NA,NA,NA,NA,103.612330903289
